"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"465","UNLV","09/17/05","9","WHEATON","DONELL","","","","","","","","","","","","0","0","3","17","0","","","","","","","","","","","","2","40","0","","","","","","","","","","","","","0"
"465","UNLV","09/24/05","9","WHEATON","DONELL","","","","","","","","","","","","0","0","7","87","1","","","","","","","","","","","","1","25","0","1","","","","","","","","","","","","6"
"465","UNLV","10/01/05","9","WHEATON","DONELL","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","1","16","0","","","","","","","","","","","","","0"
"465","UNLV","10/15/05","9","WHEATON","DONELL","","","","","","","","","","","","0","0","2","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"465","UNLV","10/22/05","9","WHEATON","DONELL","","","","","","","","","","","","0","0","2","36","0","","","","","","","","","","","","2","39","0","","","","","","","","","","","","","0"
"465","UNLV","11/05/05","9","WHEATON","DONELL","","","","","","","","","","","","0","0","3","36","0","","","","","","","","","","","","1","30","0","","","","","","","","","","","","","0"
"465","UNLV","11/19/05","9","WHEATON","DONELL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","3","51","0","","","","","","","","","","","","","0"
"465","UNLV","10/01/05","83","WILLIAMS","SHELVION","","","","","","","","","","","","0","0","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"465","UNLV","11/05/05","83","WILLIAMS","SHELVION","","","","","","","","","","","","0","0","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","2","","9"
"732","Utah","09/10/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","1","","7"
"732","Utah","09/15/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","2","2","","8"
"732","Utah","09/22/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","1","1","","8"
"732","Utah","10/01/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","1","1","","5"
"732","Utah","10/08/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","1","1","","5"
"732","Utah","10/15/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","2","2","","7"
"732","Utah","10/22/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","6","6","0","0","","","","","","","","6"
"732","Utah","11/05/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","4","0","0","","","","","3","3","","13"
"732","Utah","11/12/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","","","","3"
"732","Utah","11/19/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","4","2","","11"
"732","Utah","12/29/05","48","BEARDALL","DAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","3","0","0","","","","","1","1","","6"
"732","Utah","11/12/05","14","BRADY","KYLE","","","","","","","","","","","","0","0","","","","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","89","BROWN","FREDDIE","","","","","","","","","","","","0","0","1","37","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/12/05","89","BROWN","FREDDIE","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","6","CASTEEL","BRENT","4","75","1","74","1","","","","","","","4","74","3","31","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","09/10/05","6","CASTEEL","BRENT","4","29","0","29","0","","","","","","","4","29","3","24","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/15/05","6","CASTEEL","BRENT","6","20","0","20","0","","","","","","","6","20","4","77","0","","","","","","","","","","","","3","89","0","","","","","","","","","","","","","0"
"732","Utah","09/22/05","6","CASTEEL","BRENT","5","33","1","32","0","","","","","","","5","32","5","47","0","","","","","","","","","","","","2","41","0","","","","","","","","","","","","","0"
"732","Utah","10/01/05","6","CASTEEL","BRENT","2","8","0","8","0","","","","","","","2","8","5","55","0","","","","","","","","","","","","3","96","0","","","","","","","","","","","","","0"
"732","Utah","10/08/05","6","CASTEEL","BRENT","4","10","0","10","0","","","","","","","4","10","2","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/15/05","6","CASTEEL","BRENT","2","4","0","4","0","","","","","","","2","4","3","34","0","","","","","","","","","","","","4","102","0","","","","","","","","","","","","","0"
"732","Utah","10/22/05","6","CASTEEL","BRENT","1","8","0","8","0","","","","","","","1","8","7","46","1","","","","","","","","","","","","2","49","0","1","","","","","","","","","","","","6"
"732","Utah","11/05/05","6","CASTEEL","BRENT","5","21","1","20","0","","","","","","","5","20","4","35","0","","","","","","","","","","","","3","42","0","","","","","","","","","","","","","0"
"732","Utah","11/12/05","6","CASTEEL","BRENT","2","4","1","3","0","","","","","","","2","3","2","46","1","","","","","","","","","","","","2","41","0","1","","","","","","","","","","","","6"
"732","Utah","11/19/05","6","CASTEEL","BRENT","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","4","0","","","","","","","","","","","","","0"
"732","Utah","12/29/05","6","CASTEEL","BRENT","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","31","EVANS","CASEY","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/22/05","31","EVANS","CASEY","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/01/05","31","EVANS","CASEY","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","31","EVANS","CASEY","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","31","EVANS","CASEY","","","","","","","","","","","","0","0","","","","1","19","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/19/05","31","EVANS","CASEY","","","","","","","","","","","","0","0","","","","","","","1","30","0","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","13","GANTHER","QUINTON","24","137","10","127","0","","","","","","","24","127","2","50","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","09/10/05","13","GANTHER","QUINTON","15","112","8","104","1","","","","","","","15","104","2","23","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","09/15/05","13","GANTHER","QUINTON","22","56","9","47","1","1","0","0","0","0","","23","47","3","24","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","09/22/05","13","GANTHER","QUINTON","20","84","6","78","0","","","","","","","20","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/01/05","13","GANTHER","QUINTON","11","57","2","55","0","","","","","","","11","55","3","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/08/05","13","GANTHER","QUINTON","18","112","0","112","0","","","","","","","18","112","2","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/15/05","13","GANTHER","QUINTON","22","93","0","93","1","","","","","","","22","93","7","98","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","10/22/05","13","GANTHER","QUINTON","15","156","1","155","3","","","","","","","15","155","2","66","0","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"732","Utah","11/12/05","13","GANTHER","QUINTON","15","99","1","98","0","","","","","","","15","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/19/05","13","GANTHER","QUINTON","21","135","4","131","0","","","","","","","21","131","3","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","12/29/05","13","GANTHER","QUINTON","22","127","7","120","1","","","","","","","22","120","1","18","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","10/22/05","21","HARPER","SHAUN","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","12/29/05","21","HARPER","SHAUN","","","","","","","","","","","","0","0","","","","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/01/05","24","HARRIS","TIM","","","","","","","","","","","","0","0","","","","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","4","43","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/10/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/15/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","3","60","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/22/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","3","79","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","10/01/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","3","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/08/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","3","112","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/15/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","7","148","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","1","7","0","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","2","79","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/19/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","4","81","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"732","Utah","12/29/05","16","HERNANDEZ","BRIAN","","","","","","","","","","","","0","0","8","75","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","18","JACOBSEN","CHAD","","","","","","","","","","","","0","0","2","43","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/19/05","18","JACOBSEN","CHAD","","","","","","","","","","","","0","0","1","15","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","12/29/05","18","JACOBSEN","CHAD","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","3","JOHNSON","BRIAN","5","21","3","18","0","30","19","0","220","1","","35","238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/10/05","3","JOHNSON","BRIAN","18","87","17","70","1","21","18","0","268","2","","39","338","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","09/15/05","3","JOHNSON","BRIAN","22","67","25","42","1","30","15","1","208","0","","52","250","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","09/22/05","3","JOHNSON","BRIAN","14","54","15","39","3","29","21","1","305","2","","43","344","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"732","Utah","10/01/05","3","JOHNSON","BRIAN","22","126","28","98","1","34","22","1","211","1","","56","309","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","10/08/05","3","JOHNSON","BRIAN","19","72","24","48","0","27","15","2","255","1","","46","303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/15/05","3","JOHNSON","BRIAN","16","81","15","66","1","47","31","1","417","0","","63","483","","","","","","","","","","","","","","","","","","1","","","1","0","","","","","","","","6"
"732","Utah","10/22/05","3","JOHNSON","BRIAN","13","81","8","73","0","29","20","0","264","3","","42","337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","3","JOHNSON","BRIAN","10","67","0","67","1","45","32","0","384","4","","55","451","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","11/12/05","3","JOHNSON","BRIAN","13","34","77","-43","0","38","17","1","360","4","","51","317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","88","LATENDRESSE","TRAVIS","","","","","","","","","","","","0","0","5","69","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/10/05","88","LATENDRESSE","TRAVIS","","","","","","","","","","","","0","0","3","29","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/15/05","88","LATENDRESSE","TRAVIS","","","","","","","","","","","","0","0","1","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/22/05","88","LATENDRESSE","TRAVIS","","","","","","","","","","","","0","0","10","139","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","10/01/05","88","LATENDRESSE","TRAVIS","","","","","","","","","","","","0","0","3","32","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","10/08/05","88","LATENDRESSE","TRAVIS","","","","","","","","","","","","0","0","2","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/12/05","88","LATENDRESSE","TRAVIS","","","","","","","","","","","","0","0","9","192","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","11/19/05","88","LATENDRESSE","TRAVIS","","","","","","","","","","","","0","0","6","88","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","12/29/05","88","LATENDRESSE","TRAVIS","","","","","","","","","","","","0","0","16","214","4","","","","","","","","","","","","","","","4","","","0","0","","","","","","","","24"
"732","Utah","09/22/05","20","LITI","MIKE","2","7","0","7","0","","","","","","","2","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/01/05","20","LITI","MIKE","3","7","1","6","0","","","","","","","3","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","20","LITI","MIKE","2","1","0","1","0","","","","","","","2","1","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","20","LITI","MIKE","5","14","0","14","0","","","","","","","5","14","1","-2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","12","MACK","DARRELL","2","9","0","9","0","","","","","","","2","9","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/10/05","12","MACK","DARRELL","9","37","1","36","0","","","","","","","9","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/08/05","12","MACK","DARRELL","1","0","0","0","0","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/15/05","12","MACK","DARRELL","2","5","0","5","0","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","12","MACK","DARRELL","2","6","0","6","0","","","","","","","2","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","12","MACK","DARRELL","16","67","2","65","0","","","","","","","16","65","2","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/12/05","12","MACK","DARRELL","1","3","0","3","0","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","12/29/05","12","MACK","DARRELL","6","23","0","23","0","","","","","","","6","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","23","MADSEN","JOHN","","","","","","","","","","","","0","0","3","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/10/05","23","MADSEN","JOHN","","","","","","","","","","","","0","0","8","155","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"732","Utah","09/15/05","23","MADSEN","JOHN","","","","","","","","","","","","0","0","3","30","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/22/05","23","MADSEN","JOHN","","","","","","","","","","","","0","0","2","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/01/05","23","MADSEN","JOHN","","","","","","","","","","","","0","0","8","97","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/08/05","23","MADSEN","JOHN","","","","","","","","","","","","0","0","4","46","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/15/05","23","MADSEN","JOHN","","","","","","","","","","","","0","0","8","71","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","23","MADSEN","JOHN","1","3","0","3","0","","","","","","","1","3","7","114","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"732","Utah","11/05/05","23","MADSEN","JOHN","","","","","","","","","","","","0","0","12","117","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"732","Utah","09/22/05","41","MARSHALL","GRADY","","","","","","","","","","","","0","0","","","","","","","","","","","","1","16","0","","","","","","","","","","","","","","","","0"
"732","Utah","09/10/05","10","POSTON","DARRYL","2","5","0","5","0","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","10","POSTON","DARRYL","4","14","0","14","0","","","","","","","4","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/10/05","15","RATLIFF","BRETT","","","","","","1","0","0","0","0","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/12/05","15","RATLIFF","BRETT","","","","","","3","1","1","21","0","","3","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/19/05","15","RATLIFF","BRETT","19","129","17","112","1","32","17","0","240","4","","51","352","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","12/29/05","15","RATLIFF","BRETT","3","2","13","-11","0","41","30","1","381","4","1","44","370","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","2"
"732","Utah","10/22/05","59","RAWLINGS","BRENT","","","","","","","","","","","","0","0","","","","","","","","","","1","47","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/12/05","59","RAWLINGS","BRENT","","","","","","","","","","","","0","0","","","","","","","","","","6","205","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","26","RICHARDS","DERREK","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/08/05","26","RICHARDS","DERREK","","","","","","","","","","","","0","0","2","30","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","10/15/05","26","RICHARDS","DERREK","","","","","","","","","","","","0","0","3","29","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","26","RICHARDS","DERREK","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","26","RICHARDS","DERREK","","","","","","","","","","","","0","0","3","19","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","11/12/05","26","RICHARDS","DERREK","","","","","","","","","","","","0","0","3","87","2","","","","","","","","","","","","2","40","0","2","","","","","","","","","","","","12"
"732","Utah","11/19/05","26","RICHARDS","DERREK","","","","","","","","","","","","0","0","2","37","0","","","","","","","","","","","","2","50","0","","","","","","","","","","","","","0"
"732","Utah","12/29/05","26","RICHARDS","DERREK","","","","","","","","","","","","0","0","1","19","0","","","","","","","","","","","","3","61","0","","","","","","","","","","","","","0"
"732","Utah","09/02/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","7","255","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/10/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","4","120","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/15/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","9","337","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/22/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","6","246","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/01/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","5","192","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/08/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","3","127","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/15/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","2","67","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","5","197","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","3","96","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/12/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","1","18","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/19/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","4","144","","","","","","","","","","","","","","","","","","","0"
"732","Utah","12/29/05","35","SAKODA","LOUIE","","","","","","","","","","","","0","0","","","","","","","","","","5","203","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","81","SAO","WILLIE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","4","0","","","","","","","","","","","","","0"
"732","Utah","09/22/05","87","SHAHEEN","AMEEN","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","87","SHAHEEN","AMEEN","","","","","","","","","","","","0","0","2","8","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"732","Utah","10/08/05","5","SMITH","RYAN","","","","","","","","","","","","0","0","","","","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/02/05","17","TAGOVAILOA","FANO","1","0","0","0","0","1","0","0","0","0","","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","09/10/05","17","TAGOVAILOA","FANO","","","","","","","","","","","","0","0","1","24","0","","","","","","","","","","","","1","32","0","","","","","","","","","","","","","0"
"732","Utah","09/15/05","17","TAGOVAILOA","FANO","","","","","","","","","","","","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/01/05","17","TAGOVAILOA","FANO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","13","0","","","","","","","","","","","","","0"
"732","Utah","10/15/05","17","TAGOVAILOA","FANO","","","","","","","","","","","","0","0","2","32","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","17","TAGOVAILOA","FANO","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/12/05","17","TAGOVAILOA","FANO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","22","0","","","","","","","","","","","","","0"
"732","Utah","11/19/05","17","TAGOVAILOA","FANO","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","1","40","0","","","","","","","","","","","","","0"
"732","Utah","11/12/05","28","TATE","STEVE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","0","0","","","1","0","","","","0"
"732","Utah","11/19/05","28","TATE","STEVE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","11","0","","","","","","","","","","","","","0"
"732","Utah","12/29/05","28","TATE","STEVE","","","","","","","","","","","","0","0","","","","1","45","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","9","TOONE","SPENCER","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","0","0","","","","","","","","","","","","","0"
"732","Utah","09/02/05","4","WALKER","JUSTIN","1","0","1","-1","0","","","","","","","1","-1","","","","","","","","","","","","","","","2","36","0","","","","","","","","","","","","","0"
"732","Utah","09/02/05","32","WEDDLE","ERIC","","","","","","","","","","","","0","0","","","","1","24","1","","","","","","3","29","0","","","","1","","","","","","","","","","","","6"
"732","Utah","09/10/05","32","WEDDLE","ERIC","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","5","44","0","","","","","","","","","","","","","","","","0"
"732","Utah","09/15/05","32","WEDDLE","ERIC","","","","","","","","","","","","0","0","","","","","","","","","","","","2","12","0","","","","","","","","","","","","","","","","0"
"732","Utah","09/22/05","32","WEDDLE","ERIC","","","","","","","","","","","","0","0","","","","1","10","0","","","","","","1","6","0","","","","","","","","","","","","","","","","0"
"732","Utah","10/08/05","32","WEDDLE","ERIC","1","2","0","2","1","","","","","","","1","2","","","","","","","","","","","","2","10","0","","","","1","","","","","","","","","","","","6"
"732","Utah","10/15/05","32","WEDDLE","ERIC","","","","","","","","","","","","0","0","","","","","","","","","","","","6","35","0","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","32","WEDDLE","ERIC","","","","","","","","","","","","0","0","","","","","","","","","","","","1","-1","0","1","0","0","","","","","","","","","","","","","0"
"732","Utah","11/12/05","32","WEDDLE","ERIC","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/19/05","32","WEDDLE","ERIC","3","11","1","10","0","1","0","0","0","0","","4","10","","","","","","","","","","2","46","3","14","0","","","","","","","","","","","","","","","","0"
"732","Utah","12/29/05","32","WEDDLE","ERIC","3","23","0","23","0","1","0","1","0","0","","4","23","","","","","","","","","","","","1","5","0","","","","","","","","","","","","","","","","0"
"732","Utah","10/15/05","7","WILSON","MARQUIS","1","7","0","7","0","","","","","","","1","7","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","10/22/05","7","WILSON","MARQUIS","","","","","","","","","","","","0","0","1","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"732","Utah","11/05/05","7","WILSON","MARQUIS","1","0","1","-1","0","","","","","","","1","-1","2","33","0","","","","","","","","","2","9","0","0","44","0","","","","","","","","","","","","","0"
"732","Utah","11/12/05","7","WILSON","MARQUIS","","","","","","","","","","","","0","0","3","50","0","","","","","","","","","3","16","0","","","","","","","","","","","","","","","","0"
"732","Utah","12/29/05","7","WILSON","MARQUIS","1","14","0","14","0","","","","","","","1","14","2","44","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
